Customer ID,frequency_cal,recency_cal,T_cal,monetary_value_cal,frequency_holdout,monetary_value_holdout,duration_holdout,probability_alive,predicted_purchases,exp_avg_sales,predicted_ltv,CLV
100972,4.0,457.0,1610.0,342.5,0.0,0.0,366.0,0.02116204395430699,0.0,-1086.385478799654,25.127626859581397,6.533182983491163
100973,5.0,566.0,1517.0,2191.0,0.0,0.0,366.0,0.036212416169060235,0.0,-1086.385478799654,326.1181350909904,84.7907151236575
100976,2.0,709.0,1793.0,2354.0,0.0,0.0,366.0,0.18612378534910656,0.0,-1086.385478799654,959.3707011659359,249.43638230314335
100977,3.0,408.0,603.0,19203.45,1.0,529.2,366.0,0.6250080609845508,1.0,562.0067209611814,59553.07317454041,15483.799025380507
100978,19.0,1660.0,1723.0,1515.192105263158,0.0,0.0,366.0,0.9252306027335622,3.0,-1086.385478799654,15370.011057775419,3996.202875021609
100980,1.0,39.0,1650.0,660.0,0.0,0.0,366.0,0.012583063856930235,0.0,-1086.385478799654,15.278961028663824,3.9725298674525944
100981,1.0,27.0,1082.0,290.0,0.0,0.0,366.0,0.03256323758310174,0.0,-1086.385478799654,23.50681629950396,6.11177223787103
100982,2.0,131.0,1533.0,635.0,0.0,0.0,366.0,0.010029413052630866,0.0,-1086.385478799654,15.64844479189001,4.068595645891403
100984,1.0,233.0,1771.0,4950.0,0.0,0.0,366.0,0.045777174640885765,0.0,-1086.385478799654,386.715554334348,100.54604412693048
100985,74.0,1787.0,1807.0,14531.837837837838,5.0,1086.4,366.0,0.9766452415425981,12.0,1095.0832290512415,538284.9393962999,139954.08424303797
100987,2.0,157.0,1422.0,4291.0,0.0,0.0,366.0,0.016754059218224756,0.0,-1086.385478799654,182.65181904666028,47.48947295213168
100988,5.0,457.0,1813.0,2369.4,0.0,0.0,366.0,0.004652018640309405,0.0,-1086.385478799654,40.349941090906384,10.490984683635661
100989,7.0,1150.0,1379.0,4818.571428571428,0.0,0.0,366.0,0.7315659664006281,1.0,-1086.385478799654,19517.932698707395,5074.662501663923
100994,2.0,257.0,1455.0,2274.5,0.0,0.0,366.0,0.03602860117876426,0.0,-1086.385478799654,205.6628662247628,53.472345218438335
100995,1.0,49.0,1807.0,3425.0,0.0,0.0,366.0,0.010889566371312675,0.0,-1086.385478799654,62.91350923089399,16.357512400032437
100996,6.0,1295.0,1413.0,351.06333333333333,0.0,0.0,366.0,0.8404669614825618,1.0,-1086.385478799654,1451.7030131164229,377.44278341026995
100998,3.0,1070.0,1589.0,2564.6666666666665,0.0,0.0,366.0,0.5319415346458984,0.0,-1086.385478799654,3968.838700806516,1031.8980622096942
100999,1.0,130.0,166.0,192.0,3.0,29170.2,366.0,0.7431295392082483,2.0,29372.265272287746,774.87236591468,201.4668151378168
101000,1.0,330.0,1477.0,515.48,0.0,0.0,366.0,0.11895298060946331,0.0,-1086.385478799654,122.32892835658635,31.80552137271245
101004,11.0,1169.0,1756.0,765.5454545454545,0.0,0.0,366.0,0.14640739107752393,0.0,-1086.385478799654,761.0178572999762,197.8646428979938
101005,3.0,883.0,986.0,9386.333333333334,0.0,0.0,366.0,0.796690365276735,1.0,-1086.385478799654,28927.84477780467,7521.239642229214
101006,11.0,1008.0,1624.0,1196.6818181818182,0.0,0.0,366.0,0.08053865503026854,0.0,-1086.385478799654,687.6789185215503,178.79651881560306
101007,4.0,924.0,1218.0,4309.75,0.0,0.0,366.0,0.6524445422752818,1.0,-1086.385478799654,11423.952315379029,2970.2276019985475
101008,11.0,1153.0,1769.0,1007.6363636363636,0.0,0.0,366.0,0.11988394877955978,0.0,-1086.385478799654,815.7610449166342,212.0978716783249
101009,4.0,1068.0,1531.0,19504.5,0.0,0.0,366.0,0.5394921100661966,1.0,-1086.385478799654,37100.805456287686,9646.209418634799
101011,8.0,1442.0,1775.0,218.75,1.0,99.0,366.0,0.6613964835323566,1.0,123.07090874777485,763.978199325946,198.63433182474597
101012,11.0,624.0,624.0,4371.363636363636,2.0,980.0,366.0,0.9383642577826945,4.0,1000.7695451615698,49426.547063302925,12850.902236458762
101014,5.0,1534.0,1554.0,13208.6,2.0,9000.0,366.0,0.8854350963254591,1.0,9101.379747809988,47263.58419218757,12288.531889968768
101015,2.0,28.0,1541.0,2812.0,0.0,0.0,366.0,0.0029308300361286723,0.0,-1086.385478799654,19.92087419776424,5.179427291418702
101017,9.0,1667.0,1750.0,1778.2777777777778,0.0,0.0,366.0,0.8902851194085637,2.0,-1086.385478799654,9151.250743184966,2379.3251932280914
